seqID	sampleID	patientID	experiment	Time	group	group2	pcoa03_axis1	pcoa03_axis2	pcoa03_axis3	nmds03_axis1	nmds03_axis2	nmds03_axis3	simpsoneven_03	simpson_03	simpson_lci_03	simpson_hci_03	invsimpson_03	invsimpson_lci_03	invsimpson_hci_03	shannon_03	shannon_lci_03	shannon_hci_03	npshannon_03	sobs_03	chao_03	chao_lci_03	chao_hci_03	nseqs	Otu0001	Otu0002	Otu0003	Otu0004	Otu0005	Otu0006	Otu0007	Otu0008	Otu0009	Otu0010	Otu0011	Otu0012	Otu0013	Otu0014	Otu0015	Otu0016	Otu0017	Otu0018	Otu0019	Otu0020	Otu0021	Otu0022	Otu0023	Otu0024	Otu0025	Otu0026	Otu0027	Otu0028	Otu0029	Otu0030	Otu0031	Otu0032	Otu0033	Otu0034	Otu0035	Otu0036	Otu0037	Otu0038	Otu0039	Otu0040	Otu0041	Otu0042	Otu0043	Otu0044	Otu0045	Otu0046	Otu0047	Otu0048	Otu0049	Otu0050	Otu0051	Otu0052	Otu0053	Otu0054	Otu0055	Otu0056	Otu0057	Otu0058	Otu0059	Otu0060	Otu0061	Otu0062	Otu0063	Otu0064	Otu0065	Otu0066	Otu0067	Otu0068	Otu0069	Otu0070	Otu0071	Otu0072	Otu0073	Otu0074	Otu0075	Otu0076	Otu0077	Otu0078	Otu0079	Otu0080	Otu0081	Otu0082	Otu0083	Otu0084	Otu0085	Otu0086	Otu0087	Otu0088	Otu0089	Otu0090	Otu0091	Otu0092	Otu0093	Otu0094	Otu0095	Otu0096	Otu0097	Otu0098	Otu0099	Otu0100	Otu0101	Otu0102	Otu0103	Otu0104	Otu0105	Otu0106	Otu0107	Otu0108	Otu0109	Otu0110	Otu0111	Otu0112	Otu0113	Otu0114	Otu0115	Otu0116	Otu0117	Otu0118	Otu0119	Otu0120	Otu0121	Otu0122	Otu0123	Otu0124	Otu0125	Otu0126	Otu0127	Otu0128	Otu0129	Otu0130	Otu0131	Otu0132	Otu0133	Otu0134	Otu0135	Otu0136	Otu0137	Otu0138	Otu0139	Otu0140	Otu0141	Otu0142	Otu0143	Otu0144	Otu0145	Otu0146	Otu0147	Otu0148	Otu0149	Otu0150	Otu0151	Otu0152	Otu0153	Otu0154	Otu0155	Otu0156	Otu0157	Otu0158	Otu0159	Otu0160	Otu0161	Otu0162	Otu0163	Otu0164	Otu0165	Otu0166	Otu0167	Otu0168	Otu0169	Otu0170	Otu0171	Otu0172	Otu0173	Otu0174	Otu0175	Otu0176	Otu0177	Otu0178	Otu0179	Otu0180	Otu0181	Otu0182	Otu0183	Otu0184	Otu0185	Otu0186	Otu0187	Otu0188	Otu0189	Otu0190
17854p01	17854p01	17854	relapse	1	rel_cdiff_xg	rel_cdiff_xg	-0.523989	0.183525	-0.105893	0.424593	-0.353778	-0.175859	0.067022	0.785286	0.77725	0.793321	1.273422	1.260524	1.286587	0.420422	0.406266	0.434578	0.424517	19	24.6	20.15542	46.141645	15151	13321	24	66	37	1	1677	2	7	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17854p07	17854p07	17854	relapse	7	rel_cdiff_xg	rel_cdiff_xg	0.218979	-0.09656	0.426399	-0.599925	-0.149738	-0.055483	0.08581	0.10313	0.101551	0.104709	9.696495	9.550295	9.84724	2.634568	2.618723	2.650413	2.646423	113	150.434783	130.370237	193.676097	20966	279	1195	3306	2	3585	136	1558	1	1	0	3050	2	0	1	0	1122	0	0	2200	0	36	0	0	780	0	0	0	972	0	1	0	0	0	0	0	0	367	0	363	0	0	0	0	1	0	0	432	0	0	1	111	0	0	0	0	0	0	0	205	0	0	0	263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	181	0	0	0	0	0	0	0	0	4	90	0	0	0	2	0	0	0	0	0	70	0	0	0	0	0	0	172	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	37	0	1	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	9	23	26	0	0	31	0	0	0	18	0	0	18	0	25	0	0	0	14	0
17854p09	17854p09	17854	relapse	9	rel_cdiff_xg	rel_cdiff_xg	-0.495039	-0.070915	0.001027	0.346756	-0.066908	-0.366754	0.067947	0.507497	0.505789	0.509205	1.970455	1.963845	1.977109	0.700635	0.695944	0.705327	0.706032	29	60.666667	39.396838	125.450264	26067	14786	11235	13	2	0	2	1	1	0	0	2	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17854p11	17854p11	17854	relapse	11	rel_cdiff_xg	rel_cdiff_xg	-0.372381	-0.191214	0.121577	0.309832	0.12032	-0.464688	0.103664	0.535921	0.532229	0.539613	1.865946	1.853179	1.87889	0.669694	0.663727	0.675661	0.673063	18	27	20.002307	58.453337	19822	7181	12610	5	3	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17854p14	17854p14	17854	relapse	14	rel_cdiff_xg	rel_cdiff_xg	0.038311	-0.403327	0.339525	-0.321868	0.124922	-0.458626	0.075299	0.127696	0.125408	0.129984	7.831084	7.693235	7.973964	2.435776	2.417282	2.45427	2.450989	104	174.5	137.286546	253.317084	16445	896	3859	2658	5	38	26	0	1	1	0	1753	1	0	0	0	1554	0	0	153	1	2202	0	0	900	0	0	0	258	0	0	0	0	0	0	0	0	311	2	543	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	284	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	0	0	0	0	0	0	0	0	23	168	0	0	0	1	0	0	0	0	0	122	0	0	0	0	0	0	91	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	31	23	4	0	0	8	0	0	0	16	0	0	26	0	25	0	0	0	1	0
17854p16	17854p16	17854	relapse	16	rel_cdiff_xg	rel_cdiff_xg	0.059528	-0.342563	0.384895	-0.414886	0.008823	-0.398082	0.094447	0.105879	0.104339	0.107419	9.444744	9.309336	9.58415	2.574006	2.559038	2.588973	2.583201	100	135.2	114.803962	183.696512	21445	1338	3680	3122	4	539	32	3	1	0	0	3242	0	0	2	0	2817	0	2	657	0	1002	2	1	1058	0	0	0	965	0	0	0	0	0	0	1	1	839	1	719	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	329	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	158	0	0	0	0	0	0	0	0	35	64	0	0	0	1	0	0	0	0	0	149	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	47	33	1	0	0	13	0	0	0	26	0	0	21	0	29	0	0	0	1	0
17854p22	17854p22	17854	relapse	22	rel_cdiff_xg	rel_cdiff_xg	0.165251	-0.293334	0.399324	-0.564795	-0.032306	-0.2357	0.091439	0.098525	0.096687	0.100363	10.149729	9.96388	10.342643	2.732986	2.715392	2.75058	2.74467	111	193.090909	147.241436	296.945096	18298	336	2044	3206	4	937	113	14	1	0	1	3192	1	0	0	1	770	0	0	1858	1	32	0	1	919	0	0	0	1085	0	0	1	0	0	0	0	0	643	0	583	0	0	1	0	0	0	0	282	1	0	0	90	1	0	0	0	0	0	1	381	0	0	0	298	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	268	0	0	0	0	0	0	0	0	2	85	0	0	0	0	0	0	0	0	0	94	0	0	0	0	0	0	303	0	0	0	0	0	0	0	0	0	0	0	0	0	102	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	1	45	0	0	0	0	0	0	0	0	0	0	1	0	54	0	0	0	0	0	0	0	0	15	63	55	0	0	47	0	0	0	36	0	0	29	0	39	0	0	0	2	0
17891p00	17891p00	17891	relapse	0	rel_cdiff_fmt	rel_cdiff_fmt	-0.517477	0.186519	-0.10243	0.459201	-0.348565	-0.158865	0.059096	0.995397	0.993674	0.99712	1.004624	1.002888	1.006366	0.022407	0.014808	0.030007	0.028487	17	26	19.002307	57.453337	11719	11692	3	3	1	2	3	2	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17891p01	17891p01	17891	relapse	1	rel_cdiff_fmt	rel_cdiff_fmt	-0.525408	0.175433	-0.102437	0.440786	-0.34137	-0.173819	0.048408	0.860741	0.853675	0.867807	1.161789	1.15233	1.171405	0.321851	0.307957	0.335744	0.328973	24	58	34.103432	138.416565	16382	15173	390	4	2	1	792	1	0	1	0	0	1	0	1	1	0	0	1	0	0	2	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17891p04	17891p04	17891	relapse	4	rel_cdiff_fmt	rel_cdiff_fmt	0.249358	0.11849	-0.174173	0.279397	0.386895	0.342983	0.065038	0.183042	0.180386	0.185698	5.463222	5.385078	5.543668	2.021708	2.008552	2.034864	2.031116	84	147.076923	112.0247	225.971127	25672	921	3548	4	8260	2820	133	1	5067	1223	0	0	1588	0	1016	0	0	1	0	1	0	1	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	502	166	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	56	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0
17891p09	17891p09	17891	relapse	9	rel_cdiff_fmt	rel_cdiff_fmt	-0.111777	0.009144	-0.32064	0.400278	0.234528	0.039874	0.091957	0.362487	0.359829	0.365144	2.758723	2.738646	2.779097	1.092322	1.084996	1.099648	1.096898	30	57.2	38.263264	119.533628	24306	7836	5011	5	11298	0	0	1	2	0	1	0	0	0	0	0	0	0	0	1	0	0	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17891p11	17891p11	17891	relapse	11	rel_cdiff_fmt	rel_cdiff_fmt	-0.051757	-0.016853	-0.301985	0.388032	0.304221	0.055804	0.093227	0.369878	0.367073	0.372683	2.703595	2.683248	2.724252	1.084558	1.0779	1.091216	1.087648	29	36.333333	30.914018	57.096803	30925	8071	7327	7	15327	0	0	2	0	0	0	2	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17892n10	17892n10	17892	relapse	-10	rel_cdiff_fmt	rel_cdiff_fmt	0.143344	0.431133	0.273481	-0.056189	-0.399212	0.414737	0.064617	0.047327	0.046186	0.048468	21.129649	20.632158	21.651725	3.70124	3.678	3.72448	3.730384	327	418.666667	382.154487	479.349848	17027	1717	2	648	331	1881	0	293	277	841	777	0	1499	15	916	220	0	6	203	0	2	0	638	649	0	17	13	96	1	477	251	0	511	412	2	193	340	0	0	0	381	0	42	166	66	3	40	0	9	24	22	153	56	89	0	20	10	0	0	0	0	186	0	0	69	39	8	15	27	3	0	3	66	69	15	3	21	63	131	17	34	53	22	4	104	2	16	43	42	30	2	0	51	1	0	0	8	26	23	6	1	0	0	121	37	0	7	0	41	9	18	0	51	41	23	3	3	0	0	31	3	85	12	9	6	10	2	3	0	5	12	9	0	5	4	10	6	10	18	0	6	54	40	4	2	29	0	11	2	0	0	25	21	1	3	9	8	18	11	0	7	13	0	2	7	4	8	0	10	2	26	0	0	0	5	10	0	16	3	3	0	2	2	0	2	0	0	1	0	7	3
17892p00	17892p00	17892	relapse	0	rel_cdiff_fmt	rel_cdiff_fmt	-0.517497	0.186513	-0.102358	0.45933	-0.348569	-0.15885	0.037206	0.995452	0.994071	0.996834	1.004569	1.003176	1.005965	0.022935	0.016582	0.029287	0.031057	27	132	58.45674	377.481325	18010	17969	7	3	0	1	1	0	0	0	1	1	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17892p01	17892p01	17892	relapse	1	rel_cdiff_fmt	rel_cdiff_fmt	-0.431802	-0.138099	0.076447	0.284658	0.004584	-0.434857	0.089377	0.385811	0.382785	0.388838	2.59194	2.571768	2.612431	1.028625	1.020524	1.036726	1.035189	29	63.2	39.820239	137.097432	18306	7276	8325	7	11	1	2656	0	0	1	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17892p09	17892p09	17892	relapse	9	rel_cdiff_fmt	rel_cdiff_fmt	0.005533	-0.004635	-0.303915	0.39197	0.351043	0.102531	0.070945	0.402727	0.398835	0.40662	2.483071	2.459301	2.507305	1.038088	1.030321	1.045855	1.043099	35	62.142857	44.03814	116.513973	28239	6125	6322	3	15610	2	0	3	0	0	0	1	1	0	1	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17892p11	17892p11	17892	relapse	11	rel_cdiff_fmt	rel_cdiff_fmt	-0.032921	-0.020434	-0.297922	0.385903	0.323058	0.064505	0.07621	0.374905	0.371591	0.378218	2.667345	2.643977	2.691129	1.083389	1.075677	1.091101	1.089216	35	104	57.800962	243.806977	25702	6246	6207	5	13043	0	0	0	1	1	2	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17892p28	17892p28	17892	relapse	28	rel_cdiff_fmt	rel_cdiff_fmt	0.201415	0.411501	0.359279	0.133439	-0.381296	0.614077	0.040878	0.081004	0.07812	0.083888	12.345076	11.920698	12.800785	3.627771	3.601964	3.653578	3.651151	302	422.675676	372.726722	507.89981	18521	114	4	357	2	4664	2	2	420	1031	603	1	1084	13	228	460	0	0	329	0	39	0	845	946	0	33	68	96	1	76	383	128	408	192	43	128	438	0	0	1	212	0	78	80	71	6	162	0	77	185	21	84	76	221	33	16	71	0	0	0	0	115	0	0	41	4	45	32	14	69	0	3	55	93	2	3	52	6	227	32	20	47	75	1	125	1	39	124	287	28	0	0	27	0	0	0	20	56	167	68	0	0	0	55	12	0	55	3	0	9	23	0	97	60	46	0	0	137	1	40	3	136	38	0	3	11	2	0	0	71	26	14	0	16	2	37	7	37	14	0	7	15	40	7	21	76	0	24	0	1	2	79	9	0	1	13	7	25	3	3	4	10	0	7	0	0	0	1	24	17	6	0	0	0	9	12	0	57	11	6	0	7	1	0	2	0	14	0	75	14	7
17893cec	17893cec	17893	relapse	28	rel_cdiff_fmt	rel_cdiff_fmt	0.180924	0.451831	0.359368	-0.215663	-0.487362	0.482882	0.162638	0.021574	0.020997	0.022151	46.35196	45.144847	47.625398	4.368051	4.349469	4.386633	4.383713	285	391.5	342.223583	483.209363	17077	382	6	304	5	1042	0	420	473	1108	443	0	648	12	226	334	1	0	545	0	52	0	670	630	0	92	191	75	0	249	360	300	256	210	60	212	422	0	0	0	103	0	150	119	89	0	120	0	63	23	110	78	204	85	22	24	119	0	0	0	0	199	0	0	72	3	84	45	17	78	0	4	149	59	0	6	132	23	103	133	18	94	80	1	195	4	135	128	119	46	1	0	57	0	0	21	172	121	211	60	3	0	11	199	31	1	34	6	0	6	72	0	121	144	103	0	0	32	0	149	2	97	80	0	5	12	17	9	0	58	43	36	0	37	1	82	28	69	53	0	6	132	68	7	110	44	0	24	0	0	2	2	16	0	3	36	22	67	28	3	44	14	0	15	0	0	0	7	25	9	5	0	0	0	22	14	0	81	9	10	0	3	1	0	4	0	15	0	201	3	18
17893n10	17893n10	17893	relapse	-10	rel_cdiff_fmt	rel_cdiff_fmt	0.122238	0.451569	0.252382	0.069951	-0.388649	0.457303	0.049596	0.06166	0.059961	0.063359	16.217981	15.783016	16.6776	3.53653	3.510925	3.562136	3.571238	327	496.466667	432.526087	599.150252	15890	1654	7	226	521	2588	1	210	209	557	594	0	1246	19	1171	191	0	6	289	0	6	0	474	1026	0	20	4	105	0	407	266	33	240	312	0	112	215	0	0	0	393	0	29	99	97	7	64	0	14	30	13	163	36	84	0	5	2	0	0	0	0	91	0	0	46	48	1	4	11	8	0	0	20	39	9	3	20	40	116	11	15	35	14	3	68	0	12	51	13	20	0	0	26	0	0	0	8	50	11	25	2	0	1	51	21	0	42	0	105	1	20	0	13	28	16	4	2	3	0	32	1	58	12	6	0	3	1	15	0	9	11	3	0	2	2	1	4	14	11	0	1	22	41	3	12	23	3	4	6	0	1	19	25	1	1	9	7	8	2	0	1	9	0	3	12	19	18	0	26	2	15	0	0	0	3	16	0	7	2	6	0	0	4	0	3	0	1	2	0	4	0
17893p00	17893p00	17893	relapse	0	rel_cdiff_fmt	rel_cdiff_fmt	-0.517458	0.186116	-0.102535	0.459006	-0.348284	-0.159011	0.045747	0.993611	0.991695	0.995527	1.00643	1.004493	1.008374	0.029713	0.021626	0.037799	0.038258	22	52	30.721584	125.192267	13125	13083	10	10	2	2	0	0	0	0	0	0	1	1	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17893p01	17893p01	17893	relapse	1	rel_cdiff_fmt	rel_cdiff_fmt	-0.485877	-0.082869	0.014369	0.328485	-0.059001	-0.375954	0.102138	0.445031	0.441831	0.44823	2.247037	2.230996	2.26331	0.898318	0.889769	0.906867	0.903146	22	44.75	28.278065	104.439819	18997	9833	7900	3	9	0	1232	2	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17893p04	17893p04	17893	relapse	4	rel_cdiff_fmt	rel_cdiff_fmt	0.376408	0.107135	-0.067345	0.066765	0.327917	0.398327	0.08602	0.12237	0.120694	0.124047	8.171905	8.061471	8.285406	2.349319	2.335779	2.36286	2.359739	95	119	105.197667	151.483508	21104	171	2195	2049	4680	2669	93	0	2815	1407	1	2	2155	2	637	0	0	0	0	0	0	0	1095	44	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	20	0	487	185	0	0	1	0	0	0	0	0	0	0	0	0	0	93	0	0	0	0	0	0	0	0	0	12	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	17	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0
